CustomerKey,GeographyKey,FirstName,MiddleName,LastName,Gender,BirthDate,DateFirstPurchase,FullName
21149,539,Miguel,A,Diaz,Male,1984-06-21,2023-09-13,Miguel A Diaz
21150,638,Alyssa,NULL,Ramirez,Female,1984-03-20,2023-09-06,Alyssa Ramirez
21151,298,Aaron,C,Campbell,Male,1973-06-20,2023-09-10,Aaron C Campbell
21152,325,Amanda,NULL,Hill,Female,1973-01-05,2023-09-01,Amanda Hill
21153,358,James,R,Thompson,Male,1972-08-14,2023-09-10,James R Thompson
21154,339,Michael,M,Clark,Male,1933-08-09,2023-12-05,Michael M Clark
21155,336,Jeremiah,D,Flores,Male,1965-09-01,2023-09-09,Jeremiah D Flores
21156,539,Maria,E,Lopez,Female,1965-08-23,2023-09-17,Maria E Lopez
21157,301,Robert,J,Perry,Male,1964-10-17,2023-06-09,Robert J Perry
21158,634,Trevor,J,Patterson,Male,1965-01-15,2023-03-04,Trevor J Patterson
21159,539,Kaitlyn,NULL,Rodriguez,Female,1970-06-05,2023-02-20,Kaitlyn Rodriguez
21160,307,April,NULL,Xie,Female,1965-05-23,2023-09-26,April Xie
21161,633,Megan,NULL,Johnson,Female,1963-09-11,2023-09-22,Megan Johnson
21162,334,Brooke,NULL,Sanchez,Female,1975-05-17,2023-09-25,Brooke Sanchez
21163,298,William,NULL,Williams,Male,1974-11-29,2024-01-28,William Williams
21164,307,Troy,NULL,Raman,Male,1963-08-08,2023-08-07,Troy Raman
21165,6,Sheila,J,Gomez,Female,1975-01-31,2022-01-28,Sheila J Gomez
21166,38,Tamara,E,Yuan,Female,1974-09-12,2021-12-31,Tamara E Yuan
21167,13,Kara,NULL,Becker,Female,1986-04-06,2022-01-21,Kara Becker
21168,4,Clifford,C,Chapman,Male,1975-10-20,2022-01-17,Clifford C Chapman
21169,20,Nancy,C,Arun,Female,1976-02-20,2022-01-28,Nancy C Arun
21170,23,Edwin,O,Sun,Male,1974-03-27,2023-10-10,Edwin O Sun
21171,26,Christopher,E,Taylor,Male,1979-02-02,2023-05-06,Christopher E Taylor
21172,21,Francisco,D,Sanchez,Male,1979-05-04,2023-03-12,Francisco D Sanchez
21173,19,Chad,C,Yuan,Male,1973-05-12,2021-12-31,Chad C Yuan
21174,26,Andre,NULL,Smith,Male,1983-09-06,2023-09-19,Andre Smith
21175,11,Armando,S,Gomez,Male,1973-01-20,2023-07-21,Armando S Gomez
21176,9,Raul,L,Chande,Male,1984-02-03,2023-01-30,Raul L Chande
21177,21,Kara,S,Nath,Female,1978-02-10,2023-08-06,Kara S Nath
21178,23,Jillian,NULL,Saunders,Female,1971-12-06,2023-08-12,Jillian Saunders
21179,20,Jaclyn,C,Zhou,Female,1972-01-09,2022-01-24,Jaclyn C Zhou
21180,39,Katherine,NULL,Flores,Female,1970-09-21,2022-01-19,Katherine Flores
21181,3,Summer,E,Sullivan,Female,1971-03-19,2023-09-14,Summer E Sullivan
21182,29,Lori,NULL,Navarro,Female,1971-05-13,2023-12-05,Lori Navarro
21183,20,Hector,NULL,Moreno,Male,1974-03-15,2022-01-05,Hector Moreno
21184,29,Harold,M,Rodriguez,Male,1974-02-14,2023-08-27,Harold M Rodriguez
21185,16,Gilbert,J,Jai,Male,1973-10-23,2023-12-31,Gilbert J Jai
21186,20,Randall,Z,Vazquez,Male,1970-08-04,2023-04-26,Randall Z Vazquez
21187,16,Darrell,J,Luo,Male,1975-10-13,2023-07-01,Darrell J Luo
21188,32,Clifford,NULL,Sanchez,Male,1970-01-16,2023-05-30,Clifford Sanchez
21189,21,Desiree,D,Rubio,Female,1969-05-22,2022-01-26,Desiree D Rubio
21190,22,Pablo,NULL,Rovira Diez,Male,1968-08-22,2023-02-08,Pablo Rovira Diez
21191,14,Willie,NULL,Lu,Male,1967-07-23,2022-01-03,Willie Lu
21192,11,Regina,NULL,Sai,Female,1968-02-24,2022-01-18,Regina Sai
21193,11,Philip,NULL,Hernandez,Male,1973-01-11,2021-12-29,Philip Hernandez
21194,17,Tara,NULL,Nara,Female,1973-06-20,2022-01-25,Tara Nara
21195,37,Rafael,N,Xu,Male,1973-01-11,2022-01-13,Rafael N Xu
21196,18,Kathleen,NULL,Alonso,Female,1972-05-09,2023-08-26,Kathleen Alonso
21197,24,Sheena,D,Pal,Female,1977-07-18,2022-01-11,Sheena D Pal
21198,33,Madison,J,Williams,Female,1966-12-17,2023-10-01,Madison J Williams
21199,7,Ruth,L,Raman,Female,1966-12-06,2022-01-05,Ruth L Raman
21200,23,Alison,NULL,Kumar,Female,1966-10-31,2022-01-01,Alison Kumar
21201,4,Anna,NULL,Rogers,Female,1934-08-13,2022-01-11,Anna Rogers
21202,34,Theresa,NULL,Torres,Female,1971-09-22,2022-01-27,Theresa Torres
21203,23,Mary,NULL,Allen,Female,1972-06-23,2022-01-25,Mary Allen
21204,36,Candice,I,Lu,Female,1972-02-20,2023-09-22,Candice I Lu
21205,15,Denise,L,Vance,Female,1977-03-03,2022-01-24,Denise L Vance
21206,30,Roberto,R,Moreno,Male,1971-09-03,2021-12-31,Roberto R Moreno
21207,25,Vincent,D,Li,Male,1971-07-13,2023-05-25,Vincent D Li
21208,39,Olivia,NULL,Griffin,Female,1937-12-03,2023-04-28,Olivia Griffin
21209,23,Randall,F,Moreno,Male,1970-12-17,2023-09-07,Randall F Moreno
21210,15,Colin,L,Luo,Male,1970-10-01,2023-03-24,Colin L Luo
21211,4,Louis,E,He,Male,1969-11-09,2022-01-14,Louis E He
21212,25,Nicolas,D,Lal,Male,1970-05-23,2023-02-21,Nicolas D Lal
21213,25,Peter,E,Black,Male,1970-05-16,2023-10-26,Peter E Black
21214,8,Corey,T,She,Male,1969-09-29,2022-01-19,Corey T She
21215,19,Tiffany,K,Yang,Female,1975-08-24,2022-01-07,Tiffany K Yang
21216,32,Larry,E,Blanco,Male,1969-11-21,2022-01-08,Larry E Blanco
21217,28,Casey,NULL,Xie,Female,1970-10-19,2022-02-18,Casey Xie
21218,21,Wyatt,D,Rodriguez,Male,1968-12-10,2022-02-12,Wyatt D Rodriguez
21219,34,Candice,S,Zhu,Female,1968-08-06,2022-02-21,Candice S Zhu
21220,17,Meghan,NULL,Moyer,Female,1967-12-30,2023-03-30,Meghan Moyer
21221,3,Martin,L,Sai,Male,1967-01-19,2023-07-29,Martin L Sai
21222,22,Kelvin,K,Xu,Male,1972-10-12,2022-02-15,Kelvin K Xu
21223,14,Evelyn,A,Suri,Female,1967-03-24,2023-03-25,Evelyn A Suri
21224,27,Jamie,S,Alan,Male,1963-09-07,2023-10-08,Jamie S Alan
21225,10,Michele,E,Jai,Female,1964-04-14,2022-02-06,Michele E Jai
21226,11,Dale,L,Nara,Male,1961-10-24,2022-02-18,Dale L Nara
21227,21,Melanie,NULL,Morgan,Female,1964-10-07,2023-09-24,Melanie Morgan
21228,32,Cassidy,NULL,Henderson,Female,1964-06-24,2022-02-10,Cassidy Henderson
21229,21,Latoya,S,Jai,Female,1964-10-21,2022-02-27,Latoya S Jai
21230,21,Carla,V,Rodriguez,Female,1959-01-08,2022-02-06,Carla V Rodriguez
21231,24,Christine,A,Goel,Female,1958-07-10,2022-02-24,Christine A Goel
21232,8,Levi,G,Garcia,Male,1954-12-08,2023-12-19,Levi G Garcia
21233,358,Christopher,E,Smith,Male,1981-09-12,2023-04-04,Christopher E Smith
21234,312,Brianna,A,Rivera,Female,1981-07-11,2023-02-18,Brianna A Rivera
21235,298,Stephanie,V,Hernandez,Female,1981-05-05,2023-09-17,Stephanie V Hernandez
21236,632,Adrian,J,Peterson,Male,1980-10-13,2023-08-25,Adrian J Peterson
21237,345,Luke,NULL,Washington,Male,1985-08-09,2023-08-12,Luke Washington
21238,49,Carl,NULL,Tang,Male,1986-03-25,2023-04-03,Carl Tang
21239,30,Christy,I,Liang,Female,1943-05-03,2023-06-30,Christy I Liang
21240,374,Aaron,NULL,Jenkins,Male,1985-03-01,2023-03-20,Aaron Jenkins
21241,553,Carson,L,Griffin,Male,1984-08-10,2023-05-10,Carson L Griffin
21242,358,Morgan,M,Patterson,Female,1983-12-14,2023-03-12,Morgan M Patterson
21243,374,Juan,M,Bailey,Male,1984-04-04,2023-08-06,Juan M Bailey
21244,325,Allison,E,Torres,Female,1983-08-16,2023-06-04,Allison E Torres
21245,338,Samantha,E,Rodriguez,Female,1983-12-22,2023-06-22,Samantha E Rodriguez
21246,301,Samuel,NULL,Nelson,Male,1984-02-19,2023-09-17,Samuel Nelson
21247,638,Alex,E,Sanders,Male,1984-06-09,2023-10-04,Alex E Sanders
21248,23,Ramon,NULL,Li,Male,1943-11-11,2023-08-10,Ramon Li
21249,526,Alvin,NULL,Xu,Male,1982-09-15,2023-11-26,Alvin Xu
21250,543,Fernando,E,Coleman,Male,1983-04-23,2023-04-24,Fernando E Coleman
21251,49,Erika,C,Dominguez,Female,1985-04-09,2023-07-08,Erika C Dominguez
21252,53,Luis,G,Chen,Male,1984-08-15,2023-02-10,Luis G Chen
21253,616,Victoria,NULL,Williams,Female,1985-06-02,2023-09-24,Victoria Williams
21254,34,Tonya,M,Black,Female,1945-06-08,2023-02-11,Tonya M Black
21255,32,Martha,R,Lu,Female,1945-03-01,2023-03-08,Martha R Lu
21256,6,Meghan,I,Torres,Female,1952-10-08,2022-02-16,Meghan I Torres
21257,26,Evelyn,S,Subram,Female,1946-10-13,2022-02-01,Evelyn S Subram
21258,8,Alfredo,NULL,Serrano,Male,1949-05-21,2022-02-04,Alfredo Serrano
21259,19,Curtis,NULL,Cai,Male,1949-01-21,2022-02-07,Curtis Cai
21260,632,Ariana,A,Howard,Female,1981-12-13,2023-09-27,Ariana A Howard
21261,368,Jessica,NULL,Kelly,Female,1981-12-01,2023-04-19,Jessica Kelly
21262,372,Sara,R,Edwards,Female,1981-11-29,2023-12-06,Sara R Edwards
21263,49,Gail,L,Russell,Female,1980-08-07,2023-06-06,Gail L Russell
21264,634,Caleb,NULL,Butler,Male,1984-06-09,2023-09-11,Caleb Butler
21265,302,Richard,D,Stone,Male,1983-03-10,2023-09-04,Richard D Stone
21266,54,Taylor,NULL,Washington,Female,1983-08-18,2022-08-05,Taylor Washington
21267,632,Charles,NULL,Parker,Male,1979-03-02,2023-09-07,Charles Parker
21268,302,Elizabeth,S,Lewis,Female,1979-06-11,2023-10-07,Elizabeth S Lewis
21269,299,Blake,NULL,Clark,Male,1979-05-14,2023-10-06,Blake Clark
21270,637,Daniel,NULL,Jackson,Male,1973-05-08,2023-07-06,Daniel Jackson
21271,348,Thomas,NULL,Wang,Male,1973-02-23,2023-10-17,Thomas Wang
21272,60,Nicole,L,Ward,Female,1979-12-21,2022-08-09,Nicole L Ward
21273,631,Jennifer,NULL,Thomas,Female,1973-09-23,2023-07-21,Jennifer Thomas
21274,347,Seth,NULL,Scott,Male,1985-03-09,2023-09-14,Seth Scott
21275,347,Abigail,NULL,Cox,Female,1985-05-25,2023-10-16,Abigail Cox
21276,53,Ian,NULL,Coleman,Male,1984-01-09,2023-10-12,Ian Coleman
21277,64,Lucas,O,Thompson,Male,1983-11-12,2023-10-12,Lucas O Thompson
21278,536,Julia,C,King,Female,1983-10-18,2023-12-30,Julia C King
21279,37,Linda,R.,Rousey,Female,1958-04-03,2023-08-01,Linda R. Rousey
21280,612,Justin,J,Walker,Male,1984-06-21,2023-12-10,Justin J Walker
21281,307,Andrea,NULL,Hill,Female,1983-08-27,2023-10-28,Andrea Hill
21282,322,Julia,NULL,Smith,Female,1983-09-07,2023-10-09,Julia Smith
21283,27,Orlando,M,Jiménez,Male,1956-03-17,2023-04-14,Orlando M Jiménez
21284,65,Cody,A,Stewart,Male,1981-05-05,2022-08-06,Cody A Stewart
21285,539,Mackenzie,NULL,Rivera,Female,1969-04-13,2023-05-16,Mackenzie Rivera
21286,300,Luke,J.,Roy,Male,1969-03-02,2023-11-15,Luke J. Roy
21287,307,Kendra,NULL,Jimenez,Female,1969-05-15,2023-08-15,Kendra Jimenez
21288,352,Hunter,NULL,Hall,Male,1968-12-10,2023-04-27,Hunter Hall
21289,612,Warren,A,Wang,Male,1968-02-16,2023-11-12,Warren A Wang
21290,542,Angel,NULL,Torres,Male,1967-12-17,2023-11-17,Angel Torres
21291,626,Rachel,C,Morris,Female,1973-12-14,2023-12-19,Rachel C Morris
21292,552,Austin,NULL,Martinez,Male,1984-05-01,2023-09-02,Austin Martinez
21293,311,Ashley,NULL,Garcia,Female,1968-01-03,2023-12-17,Ashley Garcia
21294,355,David,A,Foster,Male,1967-11-29,2023-04-12,David A Foster
21295,54,Benjamin,J,Thomas,Male,1972-12-17,2023-11-08,Benjamin J Thomas
21296,607,Luis,L,Hall,Male,1978-05-20,2024-01-16,Luis L Hall
21297,542,Melanie,L,Murphy,Female,1972-05-05,2023-12-16,Melanie L Murphy
21298,543,Noah,NULL,Collins,Male,1966-09-22,2023-03-26,Noah Collins
21299,627,Hannah,NULL,Gonzales,Female,1967-01-14,2023-03-03,Hannah Gonzales
21300,322,Kaylee,NULL,Morgan,Female,1978-01-30,2023-01-14,Kaylee Morgan
21301,539,Sierra,NULL,Gonzalez,Female,1966-09-05,2024-01-19,Sierra Gonzalez
21302,545,Logan,F,Foster,Male,1960-08-07,2023-05-22,Logan F Foster
21303,374,Sydney,L,Jenkins,Female,1961-02-10,2023-07-28,Sydney L Jenkins
21304,618,Jada,NULL,Cooper,Female,1960-08-31,2023-05-22,Jada Cooper
21305,65,Hunter,J,Garcia,Male,1960-10-22,2022-08-15,Hunter J Garcia
21306,51,Jackson,J,Perry,Male,1960-09-01,2023-12-05,Jackson J Perry
21307,316,Olivia,A,Jones,Female,1960-10-12,2023-03-30,Olivia A Jones
21308,66,Kayla,L,Garcia,Female,1960-12-14,2023-12-09,Kayla L Garcia
21309,361,Julia,NULL,Anderson,Female,1960-07-24,2023-02-09,Julia Anderson
21310,338,Mariah,L,Hayes,Female,1966-09-30,2023-03-02,Mariah L Hayes
21311,62,Jennifer,E,Ramirez,Female,1961-04-25,2022-08-09,Jennifer E Ramirez
21312,543,Connor,R,Scott,Male,1946-03-06,2023-07-30,Connor R Scott
21313,307,Beth,P,Diaz,Female,1946-08-30,2023-05-20,Beth P Diaz
21314,638,Devin,E,Patterson,Male,1941-12-04,2023-12-26,Devin E Patterson
21315,301,Audrey,NULL,Sanz,Female,1947-08-16,2023-06-12,Audrey Sanz
21316,358,John,I,Thompson,Male,1941-09-16,2023-10-13,John I Thompson
21317,359,Lauren,C,Rivera,Female,1942-06-12,2023-06-24,Lauren C Rivera
21318,51,Devin,G,Richardson,Male,1971-04-01,2023-09-28,Devin G Richardson
21319,609,Zachary,C,Lee,Male,1966-03-07,2023-11-28,Zachary C Lee
21320,609,Hannah,L,Coleman,Female,1971-04-18,2023-09-16,Hannah L Coleman
21321,612,Jon,NULL,Jai,Male,1971-09-21,2023-03-15,Jon Jai
21322,543,Carlos,M,Ramirez,Male,1971-03-21,2023-08-21,Carlos M Ramirez
21323,632,Robert,NULL,Jackson,Male,1971-12-07,2023-06-19,Robert Jackson
21324,300,Chloe,NULL,Baker,Female,1965-08-08,2023-04-20,Chloe Baker
21325,316,Angela,NULL,Hayes,Female,1971-07-07,2023-04-24,Angela Hayes
21326,355,Andrea,NULL,Green,Female,1971-02-10,2023-06-17,Andrea Green
21327,374,Connor,NULL,Washington,Male,1965-11-21,2023-06-20,Connor Washington
21328,348,Xavier,NULL,Nelson,Male,1965-02-05,2023-07-08,Xavier Nelson
21329,355,Wyatt,NULL,Brown,Male,1964-12-29,2023-10-11,Wyatt Brown
21330,355,Isabella,NULL,Clark,Female,1965-09-30,2023-10-17,Isabella Clark
21331,54,Timothy,NULL,James,Male,1959-09-07,2022-08-03,Timothy James
21332,51,Bailey,NULL,Carter,Female,1960-04-24,2022-08-23,Bailey Carter
21333,553,Mackenzie,NULL,Allen,Female,1959-02-09,2023-07-10,Mackenzie Allen
21334,338,Mason,NULL,Nelson,Male,1959-04-02,2023-08-04,Mason Nelson
21335,612,Ana,L,Coleman,Female,1959-03-04,2023-08-04,Ana L Coleman
21336,51,Angel,S,Perez,Male,1959-03-15,2022-09-13,Angel S Perez
21337,609,Jennifer,A,Smith,Female,1963-11-18,2023-08-20,Jennifer A Smith
21338,299,Victoria,A,Price,Female,1963-11-18,2023-08-13,Victoria A Price
21339,70,Haley,J,Barnes,Female,1953-09-21,2023-02-03,Haley J Barnes
21340,641,Adam,L,Wang,Male,1942-10-31,2023-05-09,Adam L Wang
21341,311,Louis,C,Liu,Male,1944-03-15,2024-01-07,Louis C Liu
21342,300,Tonya,S,Xie,Female,1944-05-21,2023-08-07,Tonya S Xie
21343,301,Colin,NULL,Zeng,Male,1949-02-06,2023-08-30,Colin Zeng
21344,335,Trevor,E,Perry,Male,1954-08-20,2023-09-15,Trevor E Perry
21345,49,Kristina,S,Martinez,Female,1944-01-08,2023-08-08,Kristina S Martinez
21346,368,Christian,R,Rodriguez,Male,1945-03-01,2023-07-14,Christian R Rodriguez
21347,49,Alisha,NULL,Raji,Female,1944-10-09,2024-01-28,Alisha Raji
21348,52,Alexis,NULL,Patterson,Female,1945-04-14,2022-09-01,Alexis Patterson
21349,54,Bryan,NULL,Kelly,Male,1945-03-21,2022-09-25,Bryan Kelly
21350,307,Mindy,NULL,Sharma,Female,1945-10-30,2023-02-23,Mindy Sharma
21351,334,James,NULL,Coleman,Male,1946-01-24,2023-10-27,James Coleman
21352,68,Morgan,H,Long,Female,1946-09-10,2022-09-11,Morgan H Long
21353,610,Karen,NULL,Wu,Female,1946-07-05,2023-07-14,Karen Wu
21354,52,Morgan,E,Bailey,Female,1947-04-15,2022-09-08,Morgan E Bailey
21355,627,Mya,N,Diaz,Female,1947-02-16,2023-10-01,Mya N Diaz
21356,335,Gabriella,K,Evans,Female,1947-06-06,2023-10-24,Gabriella K Evans
21357,616,Jada,NULL,Nelson,Female,1946-11-01,2023-09-29,Jada Nelson
21358,348,Cody,NULL,Reed,Male,1946-10-30,2023-03-25,Cody Reed
21359,12,Johnny,NULL,Luo,Male,1957-05-23,2022-02-14,Johnny Luo
21360,6,Orlando,NULL,Gill,Male,1953-05-12,2023-09-09,Orlando Gill
21361,37,Ricky,NULL,Romero,Male,1952-09-12,2022-02-15,Ricky Romero
21362,39,Angel,NULL,Evans,Male,1958-09-16,2024-01-19,Angel Evans
21363,29,Tammy,L,Arthur,Female,1953-08-08,2023-04-27,Tammy L Arthur
21364,54,Charles,M,Gray,Male,1982-10-07,2024-01-26,Charles M Gray
21365,7,Gloria,A,Ramos,Female,1953-12-04,2023-04-27,Gloria A Ramos
21366,36,Kelvin,C,Andersen,Male,1954-04-25,2023-02-01,Kelvin C Andersen
21367,13,Cindy,NULL,Rana,Female,1953-09-13,2023-02-21,Cindy Rana
21368,314,Mason,B,Collins,Male,1983-03-26,2023-06-29,Mason B Collins
21369,359,Sarah,K,Rodriguez,Female,1982-07-16,2023-09-29,Sarah K Rodriguez
21370,36,Emmanuel,V,Martinez,Male,1960-02-01,2023-07-16,Emmanuel V Martinez
21371,9,Ann,NULL,Patel,Female,1954-10-11,2023-07-06,Ann Patel
21372,26,Wayne,A,Raje,Male,1954-09-15,2023-08-21,Wayne A Raje
21373,37,Clayton,L,Liu,Male,1954-08-22,2023-03-12,Clayton L Liu
21374,18,Stacey,L,Zhou,Female,1955-05-03,2023-03-11,Stacey L Zhou
21375,18,Carl,NULL,Sharma,Male,1954-11-21,2023-03-02,Carl Sharma
21376,39,Paula,W,Ramos,Female,1966-09-06,2023-08-25,Paula W Ramos
21377,4,Allison,NULL,Bailey,Female,1955-08-17,2023-06-04,Allison Bailey
21378,31,Rebekah,J,Diaz,Female,1956-06-07,2023-07-17,Rebekah J Diaz
21379,4,Colleen,S,Huang,Female,1955-10-06,2022-02-14,Colleen S Huang
21380,4,Candace,NULL,Sara,Female,1955-12-02,2022-02-11,Candace Sara
21381,15,Francis,D,Ruiz,Male,1955-07-02,2023-11-13,Francis D Ruiz
21382,25,Brad,K,Chander,Male,1961-05-20,2023-02-09,Brad K Chander
21383,32,Ricardo,NULL,Anand,Male,1962-08-07,2023-10-31,Ricardo Anand
21384,12,Ronnie,D,Lin,Male,1957-05-23,2022-02-17,Ronnie D Lin
21385,312,Nicole,NULL,Peterson,Female,1985-12-21,2023-12-18,Nicole Peterson
21386,322,Abigail,H,Wood,Female,1986-03-10,2023-12-26,Abigail H Wood
21387,26,Nelson,C,Diaz,Male,1957-06-01,2022-02-03,Nelson C Diaz
21388,546,Nicole,NULL,Lee,Female,1984-12-24,2023-10-15,Nicole Lee
21389,40,Jamie,NULL,Sun,Female,1958-06-13,2022-02-05,Jamie Sun
21390,7,Grant,NULL,Becker,Male,1964-04-12,2023-12-08,Grant Becker
21391,21,Dawn,NULL,Xie,Female,1960-01-01,2023-02-05,Dawn Xie
21392,26,Kelli,A,Lin,Female,1959-08-22,2023-11-17,Kelli A Lin
21393,33,Candace,J,Arun,Female,1959-10-26,2022-02-03,Candace J Arun
21394,40,Gabriella,NULL,Parker,Female,1960-05-23,2022-01-31,Gabriella Parker
21395,609,Alexia,M,Hughes,Female,1981-05-19,2024-01-05,Alexia M Hughes
21396,612,Megan,NULL,Martinez,Female,1981-06-17,2023-10-02,Megan Martinez
21397,631,Mason,D,Howard,Male,1986-06-05,2023-07-17,Mason D Howard
21398,372,Ethan,NULL,Diaz,Male,1986-03-21,2023-11-25,Ethan Diaz
21399,385,Ian,NULL,Hughes,Male,1981-05-24,2023-10-29,Ian Hughes
21400,50,Adam,A,Campbell,Male,1984-11-21,2022-09-14,Adam A Campbell
21401,543,Eric,NULL,Powell,Male,1984-04-09,2023-10-13,Eric Powell
21402,19,Kevin,W,King,Male,1961-12-25,2022-02-20,Kevin W King
21403,26,Lisa,K.,Roy,Male,1963-04-18,2022-02-09,Lisa K. Roy
21404,25,Julio,H,Sanz,Male,1962-12-17,2022-02-21,Julio H Sanz
21405,23,Bonnie,NULL,Shen,Female,1975-03-22,2023-06-27,Bonnie Shen
21406,33,Troy,NULL,Chandra,Male,1964-10-09,2023-03-18,Troy Chandra
21407,33,Wesley,NULL,Lin,Male,1970-01-30,2023-01-28,Wesley Lin
21408,32,Autumn,I,Chen,Female,1964-12-03,2022-02-09,Autumn I Chen
21409,36,Johnny,NULL,Deng,Male,1964-12-22,2023-04-24,Johnny Deng
21410,614,Eric,NULL,Zhang,Male,1984-08-03,2023-11-14,Eric Zhang
21411,335,Maria,NULL,Kelly,Female,1979-01-09,2023-11-27,Maria Kelly
21412,62,Jordan,NULL,Alexander,Male,1980-03-25,2023-02-05,Jordan Alexander
21413,618,Dalton,M,Robinson,Male,1979-07-08,2023-06-24,Dalton M Robinson
21414,543,Aaron,NULL,Butler,Male,1979-12-05,2023-12-26,Aaron Butler
21415,634,Sydney,NULL,Sanchez,Female,1980-01-19,2023-10-11,Sydney Sanchez
21416,300,Ryan,A,Butler,Male,1985-04-14,2023-10-21,Ryan A Butler
21417,301,Gabrielle,T,Torres,Female,1980-01-01,2023-10-21,Gabrielle T Torres
21418,20,Alicia,A,Chapman,Female,1964-07-22,2022-02-09,Alicia A Chapman
21419,312,Gilbert,NULL,Ma,Male,1971-12-09,2023-05-22,Gilbert Ma
21420,338,Isabella,C,Carter,Female,1968-09-13,2023-10-30,Isabella C Carter
21421,638,Ashley,NULL,Ross,Female,1968-02-20,2023-07-22,Ashley Ross
21422,348,Karen,NULL,Wood,Female,1962-07-12,2023-11-02,Karen Wood
21423,71,Connor,NULL,Adams,Male,1963-01-16,2022-09-20,Connor Adams
21424,316,Emily,L,Alexander,Female,1973-02-28,2023-10-09,Emily L Alexander
21425,343,Carlos,NULL,Hall,Male,1961-12-25,2023-07-07,Carlos Hall
21426,310,Jon,NULL,Raje,Male,1962-04-05,2023-10-17,Jon Raje
21427,632,Kelly,NULL,Foster,Female,1962-01-31,2023-11-28,Kelly Foster
21428,612,Jada,A,Brooks,Female,1962-06-13,2023-11-22,Jada A Brooks
21429,547,Isabella,D,Sandberg,Female,1978-06-04,2023-12-18,Isabella D Sandberg
21430,301,Savannah,P,Morgan,Female,1938-04-04,2023-09-14,Savannah P Morgan
21431,49,Preston,NULL,Kapoor,Male,1976-04-15,2023-12-26,Preston Kapoor
21432,616,Melanie,A,Ward,Female,1971-05-27,2023-03-06,Melanie A Ward
21433,311,Gerald,NULL,Martinez,Male,1976-08-01,2023-08-19,Gerald Martinez
21434,361,Isabella,F,Smith,Female,1971-03-31,2023-12-26,Isabella F Smith
21435,369,Connor,G,Alexander,Male,1976-04-09,2023-12-18,Connor G Alexander
21436,611,Brandi,NULL,Serrano,Female,1973-10-23,2023-12-26,Brandi Serrano
21437,307,Whitney,NULL,Sara,Female,1968-03-05,2023-12-23,Whitney Sara
21438,368,Edward,NULL,Price,Male,1967-10-14,2023-01-10,Edward Price
21439,634,Thomas,M,Clark,Male,1973-01-14,2023-01-06,Thomas M Clark
21440,336,Ian,NULL,Morgan,Male,1967-08-14,2022-12-29,Ian Morgan
21441,60,Edward,NULL,Nelson,Male,1953-08-10,2024-01-13,Edward Nelson
21442,331,Savannah,E,Cook,Female,1953-05-18,2023-02-11,Savannah E Cook
21443,631,Zoe,D,Morgan,Female,1947-11-07,2023-02-26,Zoe D Morgan
21444,352,Blake,R,Lopez,Male,1948-06-21,2023-05-25,Blake R Lopez
21445,609,Madeline,NULL,Evans,Female,1948-09-13,2023-02-28,Madeline Evans
21446,68,Jeremy,NULL,Barnes,Male,1949-04-14,2023-05-09,Jeremy Barnes
21447,60,Anthony,NULL,Harris,Male,1948-08-25,2023-07-10,Anthony Harris
21448,311,Jenna,D,Nelson,Female,1948-10-01,2023-01-20,Jenna D Nelson
21449,311,Devon,NULL,Raheem,Male,1948-07-21,2023-05-19,Devon Raheem
21450,68,Nathan,NULL,Bryant,Male,1949-08-06,2023-10-29,Nathan Bryant
21451,311,Jocelyn,NULL,Ross,Female,1950-04-27,2023-06-24,Jocelyn Ross
21452,539,Seth,R,Bailey,Male,1949-11-18,2023-06-29,Seth R Bailey
21453,49,Wayne,NULL,Deng,Male,1955-02-17,2023-03-08,Wayne Deng
21454,311,Alvin,NULL,Goldstein,Male,1949-08-06,2023-10-29,Alvin Goldstein
21455,609,Samuel,E,Shan,Male,1951-06-17,2023-05-12,Samuel E Shan
21456,543,Dalton,NULL,Gonzales,Male,1950-08-26,2023-05-07,Dalton Gonzales
21457,300,Jamie,NULL,Serrano,Male,1951-03-24,2023-09-27,Jamie Serrano
21458,335,Carson,NULL,Price,Male,1956-05-08,2023-06-15,Carson Price
21459,374,Luis,M,Alexander,Male,1951-03-24,2023-02-15,Luis M Alexander
21460,372,Jack,NULL,Carter,Male,1951-02-04,2023-07-22,Jack Carter
21461,60,Elizabeth,A,Simmons,Female,1950-11-30,2023-10-30,Elizabeth A Simmons
21462,345,Katelyn,NULL,Nelson,Female,1951-03-02,2023-12-18,Katelyn Nelson
21463,372,Logan,F,Roberts,Male,1951-04-24,2023-08-07,Logan F Roberts
21464,51,Miguel,NULL,Griffin,Male,1950-10-07,2023-11-21,Miguel Griffin
21465,360,Austin,NULL,Shan,Male,1951-10-29,2023-01-10,Austin Shan
21466,542,Austin,NULL,Jones,Male,1951-09-05,2023-01-23,Austin Jones
21467,632,David,C,Harris,Male,1952-01-31,2023-09-18,David C Harris
21468,336,Ethan,L,Yang,Male,1952-02-24,2023-09-13,Ethan L Yang
21469,316,Caitlin,C,Bell,Female,1953-03-26,2023-01-10,Caitlin C Bell
21470,307,Stephanie,NULL,Jenkins,Female,1952-09-12,2023-01-18,Stephanie Jenkins
21471,51,Marcus,l,Carter,Male,1952-10-28,2023-04-04,Marcus l Carter
21472,325,Patrick,J,Ward,Male,1953-05-18,2023-03-05,Patrick J Ward
